Name,"Modified Time","Change Time","Access Time","Created Time",Size,"Flags(Dir)","Flags(Meta)",Known,Location,"MD5 Hash","SHA-256 Hash","MIME Type",Extension
"amd64_microsoft-windows-b..iagnostic.resources_31bf3856ad364e35_10.0.19041.1_pt-pt_6f586ad4968d0a4b","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-b..iagnostic.resources_31bf3856ad364e35_10.0.19041.1_pt-pt_6f586ad4968d0a4b",,,application/octet-stream,
"amd64_microsoft-windows-b..iondata-cmdlinetool_31bf3856ad364e35_10.0.19041.1_none_3e1c0a49448926c6","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-b..iondata-cmdlinetool_31bf3856ad364e35_10.0.19041.1_none_3e1c0a49448926c6",,,application/octet-stream,
"amd64_microsoft-windows-b..nager-efi.resources_31bf3856ad364e35_10.0.19041.1_de-de_8bd82c67996c6925","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-b..nager-efi.resources_31bf3856ad364e35_10.0.19041.1_de-de_8bd82c67996c6925",,,application/octet-stream,
"amd64_microsoft-windows-b..nager-efi.resources_31bf3856ad364e35_10.0.19041.1_fr-ca_cfc21f8d801be317","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-b..nager-efi.resources_31bf3856ad364e35_10.0.19041.1_fr-ca_cfc21f8d801be317",,,application/octet-stream,
"amd64_microsoft-windows-b..nager-efi.resources_31bf3856ad364e35_10.0.19041.1_lv-lv_ab9bc1d129a747ed","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-b..nager-efi.resources_31bf3856ad364e35_10.0.19041.1_lv-lv_ab9bc1d129a747ed",,,application/octet-stream,
"amd64_microsoft-windows-b..nager-efi.resources_31bf3856ad364e35_10.0.19041.1_sk-sk_1d051ec1ce6962bb","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-b..nager-efi.resources_31bf3856ad364e35_10.0.19041.1_sk-sk_1d051ec1ce6962bb",,,application/octet-stream,
"Professional-OEM-DM-5-ul-oob-rtm.xrm-ms","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-s..rofessional-license_31bf3856ad364e35_10.0.19041.1_none_31de674a953f3f59/Professional-OEM-DM-5-ul-oob-rtm.xrm-ms",,,application/octet-stream,xrm-ms
"Professional-Retail-1-ul-oob-rtm.xrm-ms","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-s..rofessional-license_31bf3856ad364e35_10.0.19041.1_none_31de674a953f3f59/Professional-Retail-1-ul-oob-rtm.xrm-ms",,,application/octet-stream,xrm-ms
"Professional-Retail-4-ul-phn-rtm.xrm-ms","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-s..rofessional-license_31bf3856ad364e35_10.0.19041.1_none_31de674a953f3f59/Professional-Retail-4-ul-phn-rtm.xrm-ms",,,application/octet-stream,xrm-ms
"Professional-Volume-CSVLK-2-ul-phn-rtm.xrm-ms","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-s..rofessional-license_31bf3856ad364e35_10.0.19041.1_none_31de674a953f3f59/Professional-Volume-CSVLK-2-ul-phn-rtm.xrm-ms",,,application/octet-stream,xrm-ms
"Professional-Volume-CSVLK-5-ul-phn-rtm.xrm-ms","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-s..rofessional-license_31bf3856ad364e35_10.0.19041.1_none_31de674a953f3f59/Professional-Volume-CSVLK-5-ul-phn-rtm.xrm-ms",,,application/octet-stream,xrm-ms
"amd64_microsoft-windows-b..nager-wmiv2provider_31bf3856ad364e35_10.0.19041.1_none_2b08cab684c601cd","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-b..nager-wmiv2provider_31bf3856ad364e35_10.0.19041.1_none_2b08cab684c601cd",,,application/octet-stream,
"amd64_microsoft-windows-b..ondata-wmi-provider_31bf3856ad364e35_10.0.19041.1_none_6658ea421c6ab115","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-b..ondata-wmi-provider_31bf3856ad364e35_10.0.19041.1_none_6658ea421c6ab115",,,application/octet-stream,
"amd64_microsoft-windows-b..roxy-main.resources_31bf3856ad364e35_10.0.19041.1_en-us_3813956db567ed0e","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-b..roxy-main.resources_31bf3856ad364e35_10.0.19041.1_en-us_3813956db567ed0e",,,application/octet-stream,
"amd64_microsoft-windows-b..trics-adm.resources_31bf3856ad364e35_10.0.19041.1_en-us_df02f33a515c7a8e","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-b..trics-adm.resources_31bf3856ad364e35_10.0.19041.1_en-us_df02f33a515c7a8e",,,application/octet-stream,
"amd64_microsoft-windows-basedependencies_31bf3856ad364e35_10.0.19041.1_none_b892ff47c82ceebb","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-basedependencies_31bf3856ad364e35_10.0.19041.1_none_b892ff47c82ceebb",,,application/octet-stream,
"amd64_microsoft-windows-bcrypt-primitives-dll_31bf3856ad364e35_10.0.19041.1_none_c82286e8b667d357","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-bcrypt-primitives-dll_31bf3856ad364e35_10.0.19041.1_none_c82286e8b667d357",,,application/octet-stream,
"amd64_microsoft-windows-bits-adm_31bf3856ad364e35_10.0.19041.1_none_25ff71afe91f6f60","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-bits-adm_31bf3856ad364e35_10.0.19041.1_none_25ff71afe91f6f60",,,application/octet-stream,
"amd64_microsoft-windows-bits-perf_31bf3856ad364e35_10.0.19041.1_none_e915a90ea007a043","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-bits-perf_31bf3856ad364e35_10.0.19041.1_none_e915a90ea007a043",,,application/octet-stream,
"amd64_microsoft-windows-bluetooth-mtpenum_31bf3856ad364e35_10.0.19041.1_none_b872a80597251486","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-bluetooth-mtpenum_31bf3856ad364e35_10.0.19041.1_none_b872a80597251486",,,application/octet-stream,
"amd64_microsoft-windows-bootux.deployment_31bf3856ad364e35_10.0.19041.1_none_f4025a506f9e9f01","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-bootux.deployment_31bf3856ad364e35_10.0.19041.1_none_f4025a506f9e9f01",,,application/octet-stream,
"amd64_microsoft-windows-brokerbase_31bf3856ad364e35_10.0.19041.1_none_3969b2710b053055","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-brokerbase_31bf3856ad364e35_10.0.19041.1_none_3969b2710b053055",,,application/octet-stream,
"amd64_microsoft-windows-bth-cpl_31bf3856ad364e35_10.0.19041.1_none_0d0ae394ff68d5f5","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-bth-cpl_31bf3856ad364e35_10.0.19041.1_none_0d0ae394ff68d5f5",,,application/octet-stream,
"amd64_microsoft-windows-c..-disposableclientvm_31bf3856ad364e35_10.0.19041.1_none_9b8799837b1e944c","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..-disposableclientvm_31bf3856ad364e35_10.0.19041.1_none_9b8799837b1e944c",,,application/octet-stream,
"amd64_microsoft-windows-c...appxmain.resources_31bf3856ad364e35_10.0.19041.1_en-us_e8710efba00c48fe","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c...appxmain.resources_31bf3856ad364e35_10.0.19041.1_en-us_e8710efba00c48fe",,,application/octet-stream,
"amd64_microsoft-windows-c..atemanagersnapindll_31bf3856ad364e35_10.0.19041.1_none_0b1194ef4ae9fd52","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..atemanagersnapindll_31bf3856ad364e35_10.0.19041.1_none_0b1194ef4ae9fd52",,,application/octet-stream,
"amd64_microsoft-windows-c..cn-config-registrar_31bf3856ad364e35_10.0.19041.1_none_dd0eb20b35869433","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..cn-config-registrar_31bf3856ad364e35_10.0.19041.1_none_dd0eb20b35869433",,,application/octet-stream,
"amd64_microsoft-windows-c..dstore-schema-shell_31bf3856ad364e35_10.0.19041.1_none_49cf0f5345b1b39a","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..dstore-schema-shell_31bf3856ad364e35_10.0.19041.1_none_49cf0f5345b1b39a",,,application/octet-stream,
"amd64_microsoft-windows-c..entsnapin.resources_31bf3856ad364e35_10.0.19041.1_en-us_2d351bd38e7c3685","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..entsnapin.resources_31bf3856ad364e35_10.0.19041.1_en-us_2d351bd38e7c3685",,,application/octet-stream,
"amd64_microsoft-windows-c..esources-deployment_31bf3856ad364e35_10.0.19041.1_none_b872fa54ff279dbe","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..esources-deployment_31bf3856ad364e35_10.0.19041.1_none_b872fa54ff279dbe",,,application/octet-stream,
"amd64_microsoft-windows-c..hell-desktophosting_31bf3856ad364e35_10.0.19041.1_none_b0a71e445b9b1207","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..hell-desktophosting_31bf3856ad364e35_10.0.19041.1_none_b0a71e445b9b1207",,,application/octet-stream,
"amd64_microsoft-windows-c..injoinaug.resources_31bf3856ad364e35_10.0.19041.1_en-us_bfbea5ce721eb740","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..injoinaug.resources_31bf3856ad364e35_10.0.19041.1_en-us_bfbea5ce721eb740",,,application/octet-stream,
"amd64_microsoft-windows-c..lter-html.resources_31bf3856ad364e35_7.0.19041.1_en-us_573b86e28cad0ee8","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..lter-html.resources_31bf3856ad364e35_7.0.19041.1_en-us_573b86e28cad0ee8",,,application/octet-stream,
"amd64_microsoft-windows-c..n-comrepl.resources_31bf3856ad364e35_10.0.19041.1_en-us_305e90ab79aa3c78","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..n-comrepl.resources_31bf3856ad364e35_10.0.19041.1_en-us_305e90ab79aa3c78",,,application/octet-stream,
"amd64_microsoft-windows-c..ngshellapp.appxmain_31bf3856ad364e35_10.0.19041.1_none_e3469b491e2b0d7e","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..ngshellapp.appxmain_31bf3856ad364e35_10.0.19041.1_none_e3469b491e2b0d7e",,,application/octet-stream,
"amd64_microsoft-windows-c..ontroller.resources_31bf3856ad364e35_10.0.19041.1_en-us_e1322100908d69a1","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..ontroller.resources_31bf3856ad364e35_10.0.19041.1_en-us_e1322100908d69a1",,,application/octet-stream,
"amd64_microsoft-windows-c..plus-setup-migregdb_31bf3856ad364e35_10.0.19041.1_none_e341aee7030e39c4","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..plus-setup-migregdb_31bf3856ad364e35_10.0.19041.1_none_e341aee7030e39c4",,,application/octet-stream,
"amd64_microsoft-windows-c..reservice.resources_31bf3856ad364e35_10.0.19041.1_en-us_35d594f1a1774b09","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..reservice.resources_31bf3856ad364e35_10.0.19041.1_en-us_35d594f1a1774b09",,,application/octet-stream,
"amd64_microsoft-windows-c..rymanager.appxsetup_31bf3856ad364e35_10.0.19041.1_none_36471647c08c8a19","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..rymanager.appxsetup_31bf3856ad364e35_10.0.19041.1_none_36471647c08c8a19",,,application/octet-stream,
"amd64_microsoft-windows-c..smsrouter.resources_31bf3856ad364e35_10.0.19041.1_en-us_13304de5d0823d65","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..smsrouter.resources_31bf3856ad364e35_10.0.19041.1_en-us_13304de5d0823d65",,,application/octet-stream,
"amd64_microsoft-windows-c..telrunner.resources_31bf3856ad364e35_10.0.19041.1_en-us_899e1df79f92a1a0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..telrunner.resources_31bf3856ad364e35_10.0.19041.1_en-us_899e1df79f92a1a0",,,application/octet-stream,
"amd64_microsoft-windows-c..ts-events.resources_31bf3856ad364e35_10.0.19041.1_en-us_140ee66e40e5b961","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..ts-events.resources_31bf3856ad364e35_10.0.19041.1_en-us_140ee66e40e5b961",,,application/octet-stream,
"amd64_microsoft-windows-c..vider-dll.resources_31bf3856ad364e35_10.0.19041.1_en-us_60dbe57cd682c53a","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-c..vider-dll.resources_31bf3856ad364e35_10.0.19041.1_en-us_60dbe57cd682c53a",,,application/octet-stream,
"amd64_microsoft-windows-calc_31bf3856ad364e35_10.0.19041.1_none_5faf0ebeba197e78","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-calc_31bf3856ad364e35_10.0.19041.1_none_5faf0ebeba197e78",,,application/octet-stream,
"amd64_microsoft-windows-castlaunch_31bf3856ad364e35_10.0.19041.1_none_d6b11713b8d661ab","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-castlaunch_31bf3856ad364e35_10.0.19041.1_none_d6b11713b8d661ab",,,application/octet-stream,
"amd64_microsoft-windows-cdosys.resources_31bf3856ad364e35_10.0.19041.1_el-gr_15e130096184ec48","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-cdosys.resources_31bf3856ad364e35_10.0.19041.1_el-gr_15e130096184ec48",,,application/octet-stream,
"amd64_microsoft-windows-cdosys.resources_31bf3856ad364e35_10.0.19041.1_ja-jp_450c20a61e938edf","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-cdosys.resources_31bf3856ad364e35_10.0.19041.1_ja-jp_450c20a61e938edf",,,application/octet-stream,
"amd64_microsoft-windows-cdosys.resources_31bf3856ad364e35_10.0.19041.1_sv-se_fb57da98a97b9581","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-cdosys.resources_31bf3856ad364e35_10.0.19041.1_sv-se_fb57da98a97b9581",,,application/octet-stream,
"amd64_microsoft-windows-cdpsvc_31bf3856ad364e35_10.0.19041.1_none_d4a70073c47a024e","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-cdpsvc_31bf3856ad364e35_10.0.19041.1_none_d4a70073c47a024e",,,application/octet-stream,
"amd64_microsoft-windows-cfmifs_31bf3856ad364e35_10.0.19041.1_none_a611e291f8627f2d","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-cfmifs_31bf3856ad364e35_10.0.19041.1_none_a611e291f8627f2d",,,application/octet-stream,
"amd64_microsoft-windows-choice.resources_31bf3856ad364e35_10.0.19041.1_en-us_2705143fa8ceba71","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-choice.resources_31bf3856ad364e35_10.0.19041.1_en-us_2705143fa8ceba71",,,application/octet-stream,
"amd64_microsoft-windows-ciphersuiteorder-adm_31bf3856ad364e35_10.0.19041.1_none_aa90c2f3cae864d5","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-ciphersuiteorder-adm_31bf3856ad364e35_10.0.19041.1_none_aa90c2f3cae864d5",,,application/octet-stream,
"amd64_microsoft-windows-cleanmgr_31bf3856ad364e35_10.0.19041.1_none_233543e4fce957ae","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-cleanmgr_31bf3856ad364e35_10.0.19041.1_none_233543e4fce957ae",,,application/octet-stream,
"amd64_microsoft-windows-cloudnotifications_31bf3856ad364e35_10.0.19041.1_none_47f8a965309a7ee6","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-cloudnotifications_31bf3856ad364e35_10.0.19041.1_none_47f8a965309a7ee6",,,application/octet-stream,
"amd64_microsoft-windows-cng_31bf3856ad364e35_10.0.19041.1_none_5edc32a7fa7a75a7","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-cng_31bf3856ad364e35_10.0.19041.1_none_5edc32a7fa7a75a7",,,application/octet-stream,
"amd64_microsoft-windows-com-coml2_31bf3856ad364e35_10.0.19041.1_none_d3ae61841d552f16","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-com-coml2_31bf3856ad364e35_10.0.19041.1_none_d3ae61841d552f16",,,application/octet-stream,
"amd64_microsoft-windows-com-dtc-client_31bf3856ad364e35_10.0.19041.1_none_02e3fb3a58ab4f22","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-com-dtc-client_31bf3856ad364e35_10.0.19041.1_none_02e3fb3a58ab4f22",,,application/octet-stream,
"amd64_microsoft-windows-com-dtc-tracing_31bf3856ad364e35_10.0.19041.1_none_cdd05846922cdabb","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-com-dtc-tracing_31bf3856ad364e35_10.0.19041.1_none_cdd05846922cdabb",,,application/octet-stream,
"amd64_microsoft-windows-com-surrogate_31bf3856ad364e35_10.0.19041.1_none_fa14fc3992df87f1","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-com-surrogate_31bf3856ad364e35_10.0.19041.1_none_fa14fc3992df87f1",,,application/octet-stream,
"amd64_microsoft-windows-comctl32-v5.resources_31bf3856ad364e35_10.0.19041.1_en-us_18bad14f35408ba1","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-comctl32-v5.resources_31bf3856ad364e35_10.0.19041.1_en-us_18bad14f35408ba1",,,application/octet-stream,
"amd64_microsoft-windows-comctl32-v5.resources_31bf3856ad364e35_10.0.19041.1_hr-hr_0179feb40d5c015c","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-comctl32-v5.resources_31bf3856ad364e35_10.0.19041.1_hr-hr_0179feb40d5c015c",,,application/octet-stream,
"amd64_microsoft-windows-comctl32-v5.resources_31bf3856ad364e35_10.0.19041.1_nl-nl_d1c6c2adbe4887a8","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-comctl32-v5.resources_31bf3856ad364e35_10.0.19041.1_nl-nl_d1c6c2adbe4887a8",,,application/octet-stream,
"amd64_microsoft-windows-comctl32-v5.resources_31bf3856ad364e35_10.0.19041.1_sr-..-rs_a63977acf10b3386","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-comctl32-v5.resources_31bf3856ad364e35_10.0.19041.1_sr-..-rs_a63977acf10b3386",,,application/octet-stream,
"amd64_microsoft-windows-comdlg32.resources_31bf3856ad364e35_10.0.19041.1_bg-bg_b28779c83ac936ce","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/amd64_microsoft-windows-comdlg32.resources_31bf3856ad364e35_10.0.19041.1_bg-bg_b28779c83ac936ce",,,application/octet-stream,
